,Titres,Format Prix,Evaluations (sur 5),Nombre d'évaluations,Liens
201,Marmiton Top Robot Cuiseur,"['Poche  15,90€€']","4,6",220,https://www.amazon.fr//Marmiton-Top-Robot-Cuiseur/dp/2809667314/ref=sr_1_219?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-219
202,Les robots,"['Broché 2,09€€']","4,3",6,https://www.amazon.fr//robots-Claudine-Masson/dp/2740430337/ref=sr_1_220?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-220
203,Boissons remèdes,"['Broché 10,50€€']","4,7",14,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08149252LI8N3YNOX2AY&url=%2FBoissons-rem%25C3%25A8des-Anne-Mcintyre%2Fdp%2F2761948297%2Fref%3Dsr_1_221_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535338%26sr%3D8-221-spons%26psc%3D1&qualifier=1618535338&id=7779401338849438&widgetName=sp_mtf
204,Agenda minceur 90 jours - mon suivi alimentaire détaillé: v2-1 Cahier régime | 90 jours pour maigrir | carnet regime à compléter sur 90 jours | 21cm x ... broché | planificateur fond gris anthracite,"['Broché 7,99€€']",None,None,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A08297751Q8OW6YQJ6ONW&url=%2FAgenda-minceur-jours-alimentaire-planificateur%2Fdp%2FB08C94RKBT%2Fref%3Dsr_1_222_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535338%26sr%3D8-222-spons%26psc%3D1&qualifier=1618535338&id=7779401338849438&widgetName=sp_mtf
205,Mincir sainement avec le régime Okinawa: Les secrets pour vivre en forme jusqu’à 100 ans et plus - Inclus 21 recettes minceur,"['Format Kindle 4,99€€', 'Broché 8,99€€']","3,9",104,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg5_1?ie=UTF8&adId=A040933810YLKLVJPA4UE&url=%2FMincir-sainement-avec-r%25C3%25A9gime-Okinawa-ebook%2Fdp%2FB01B4MIVXU%2Fref%3Dsr_1_223_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535338%26sr%3D8-223-spons%26psc%3D1&qualifier=1618535338&id=7779401338849438&widgetName=sp_mtf
206,Les robots et l'IA (ancien Robots) - abandon,"['Format Kindle 5,99€€', 'Relié 8,90€€']","4,8",13,https://www.amazon.fr//robots-Myriam-Martelle/dp/2745984845/ref=sr_1_224?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-224
207,"BATCH: Planificateur de menus batch cooking facile , avec fiches de conservation et plans d'action à compléter | (19,09 x 23,3 cm)110 pages | Outil idéal pour une bonne organisation en batch cooking","['Broché 5,99€€']",None,None,https://www.amazon.fr//BATCH-Planificateur-conservation-compl%C3%A9ter-organisation/dp/B08N5TNWXQ/ref=sr_1_225?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-225
208,Calendrier 365 recettes légères Marmiton - L'Année à Bloc,"['Broché 11,90€€']","4,2",30,https://www.amazon.fr//Ann%C3%A9e-Bloc-recettes-l%C3%A9g%C3%A8res-Marmiton/dp/2809658048/ref=sr_1_226?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-226
209,Mon Cahier De Recettes à Remplir: Livre de Recette a Remplir avec un Sommaire Carnet de Cuisine Pour 100 Recette,"['Broché 5,98€€']","3,0",2,https://www.amazon.fr//Mon-Cahier-Recettes-Remplir-Sommaire/dp/B084DGX2CP/ref=sr_1_227?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-227
210,"BATCH COOKING, le planificateur: Organisateur de menus batch cooking, avec fiches de conservation et plans d'action à compléter | (19,09 x 23,3 cm)110 ... pour une bonne organisation en batch cooking","['Broché 5,99€€']",None,None,https://www.amazon.fr//BATCH-COOKING-planificateur-Organisateur-conservation/dp/B08N3JG2GF/ref=sr_1_228?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-228
211,Les robots,"['Broché 4,90€€', 'Format Kindle 4,99€€', 'Relié 7,60€€']","4,6",77,https://www.amazon.fr//robots-St%C3%A9phanie-Ledu/dp/2745948040/ref=sr_1_229?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-229
212,"Mon planificateur de menus: Pour organiser, suivre et planifier ses repas hebdomadaire sur 54 semaines | Liste de courses | Agenda de suivi et de ... Tomates | Cadeau pour cuisinier, cuisinière","['Broché 6,99€€']",None,None,https://www.amazon.fr//Mon-planificateur-menus-hebdomadaire-cuisini%C3%A8re/dp/B08KHGDYLS/ref=sr_1_230?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-230
213,"Mon planificateur de menus: Pour organiser, suivre et planifier ses repas hebdomadaire sur 54 semaines | Liste de courses | Agenda de suivi et de ... Pommes | Cadeau pour cuisinier, cuisinière","['Broché 6,99€€']",None,None,https://www.amazon.fr//Mon-planificateur-menus-hebdomadaire-cuisini%C3%A8re/dp/B08KH6T4VR/ref=sr_1_231?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-231
214,"Mon planificateur de menus: Pour organiser, suivre et planifier ses repas hebdomadaire sur 54 semaines | Liste de courses | Agenda de suivi et de ... Légumes | Cadeau pour cuisinier, cuisinière","['Broché 6,99€€']",None,None,https://www.amazon.fr//Mon-planificateur-menus-hebdomadaire-cuisini%C3%A8re/dp/B08KHBTLHH/ref=sr_1_232?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-232
215,100 Recettes à dévorer - Cuisine minceur pour les gourmands,"['Broché 4,99€€']","4,0",200,https://www.amazon.fr//100-Recettes-d%C3%A9vorer-Cuisine-gourmands/dp/2263067752/ref=sr_1_233?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-233
216,Bible des aliments santé-minceur (Ma),"['Poche 29,88€€']","3,8",5,https://www.amazon.fr//Bible-aliments-sant%C3%A9-minceur-Dufour-Anne/dp/B00LWUOB34/ref=sr_1_235?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-235
217,Petits plats super digestes - superfacile,"['Broché 6,95€€', 'Format Kindle 4,49€€']","4,5",9,https://www.amazon.fr//Petits-plats-super-digestes-superfacile/dp/226314644X/ref=sr_1_236?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-236
218,On fait quoi pour le dîner Spécial recettes légères Mémoniak 2019,['Broché —€€'],"4,3",64,https://www.amazon.fr//d%C3%AEner-Sp%C3%A9cial-recettes-l%C3%A9g%C3%A8res-M%C3%A9moniak/dp/2377610595/ref=sr_1_237?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-237
219,Mon Carnet de Recettes: Cahier De Recettes à Remplir avec un Sommaire Livre de Cuisine Pour 100 Recette,"['Broché 5,98€€']",None,None,https://www.amazon.fr//Mon-Carnet-Recettes-Remplir-Sommaire/dp/B084DG2JLH/ref=sr_1_238?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-238
220,Cahier De Recettes à Remplir: Mon Livre de Recette a Remplir avec un Sommaire Carnet de Cuisine Pour 100 Recette,"['Broché 5,98€€']",None,None,https://www.amazon.fr//Cahier-Recettes-Remplir-Recette-Sommaire/dp/B084DHDLYT/ref=sr_1_239?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-239
221,Cahier De Recettes à Remplir: Mon Livre de Recette a Remplir avec un Sommaire Carnet de Cuisine Pour 100 Recette,"['Broché 5,98€€']",None,None,https://www.amazon.fr//Cahier-Recettes-Remplir-Recette-Sommaire/dp/B084DGVC15/ref=sr_1_240?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-240
222,Cahier De Recettes à Remplir: Livre de Recette a Remplir avec un Sommaire Carnet de Cuisine Pour 100 Recette,"['Broché 5,98€€']",None,None,https://www.amazon.fr//Cahier-Recettes-Remplir-Recette-Sommaire/dp/B084DGVBYW/ref=sr_1_241?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-241
223,Cahier De Recettes à Remplir: Mon Livre de Recette a Remplir avec un Sommaire Carnet de Cuisine Pour 100 Recette,"['Broché 4,98€€']",None,None,https://www.amazon.fr//Cahier-Recettes-Remplir-Recette-Sommaire/dp/B084DHCZYY/ref=sr_1_242?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-242
224,BATCH COOKING: Planificateur de 12 Semaines de Menus & Listes de Courses à Découper | Cahier à Remplir pour Organiser les Repas Fait Maison en Famille ou Solo | Cuisine Petit Budget,"['Broché 6,90€€']",None,None,https://www.amazon.fr//BATCH-COOKING-Planificateur-Semaines-Organiser/dp/B08CJJRQ2K/ref=sr_1_243?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-243
225,Mes petites recettes magiques antifringales et antikilos,"['Format Kindle 4,99€€', 'Poche  19,00€€']","4,1",100,https://www.amazon.fr//petites-recettes-magiques-antifringales-antikilos/dp/B01N2R6U79/ref=sr_1_244?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-244
226,Recettes minceur aux protéines,"['Format Kindle 3,99€€', 'Relié 7,99€€']","4,2",13,https://www.amazon.fr//Recettes-minceur-prot%C3%A9ines-Corinne-Jausserand/dp/2035859360/ref=sr_1_245?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-245
227,Les recettes minceur de la coach des stars,"['Broché 15,55€€']","3,8",38,https://www.amazon.fr//recettes-minceur-coach-stars/dp/0615137520/ref=sr_1_246?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-246
228,Cuisine légère NE - 1001 recettes,"['Relié 9,95€€']","3,9",37,https://www.amazon.fr//Cuisine-l%C3%A9g%C3%A8re-NE-1001-recettes/dp/2263149252/ref=sr_1_247?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535338&sr=8-247
229,"Le Régime Cétogène: Perdez du poids efficacement avec le régime cétogène - inclus un programme de 14 jours, idéal aussi bien pour les débutants que pour les connaisseurs","['Format Kindle 3,95€€', 'Broché 7,95€€']","3,7",392,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A09823072S7BINM3N0QL3&url=%2FR%25C3%25A9gime-C%25C3%25A9tog%25C3%25A8ne-efficacement-programme-connaisseurs%2Fdp%2FB087SN2SSW%2Fref%3Dsr_1_248_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535338%26sr%3D8-248-spons%26psc%3D1&qualifier=1618535338&id=7779401338849438&widgetName=sp_btf
230,Cookeo : Ma cuisine au Robot cuiseur: Recettes Inratables au Quotidien Rapides et faciles,"['Broché 9,95€€']",None,None,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg5_1?ie=UTF8&adId=A00242342AHRMQK5ESKB0&url=%2FCookeo-cuisine-Recettes-Inratables-Quotidien%2Fdp%2FB091WJBHKR%2Fref%3Dsr_1_249_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535338%26sr%3D8-249-spons%26psc%3D1&qualifier=1618535338&id=7779401338849438&widgetName=sp_btf
231,LA BIBLE DU FOUR: 500 Recettes incontournables Pour cuisiner au quotidien,"['Broché 12,90€€', 'Format Kindle 5,99€€']","3,0",2,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A03089651HHFCTPYGXHLT&url=%2FBIBLE-DU-FOUR-incontournables-quotidien%2Fdp%2FB08FNJK61W%2Fref%3Dsr_1_241_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535340%26sr%3D8-241-spons%26psc%3D1&qualifier=1618535340&id=2528079700349319&widgetName=sp_atf_next
232,"Régime Cétogène: Le Guide Complet pour Perdre du Poids, Améliorer votre Mode de Vie Grâce à un Plan Alimentaire Comprenant des Recettes à IG Bas que vous Pourrez Combiner avec le Jeûne Intermittent","['Broché 13,61€€', 'Format Kindle 5,99€€']","4,5",15,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A00500992K18Q98JCLTCE&url=%2FR%25C3%25A9gime-C%25C3%25A9tog%25C3%25A8ne-Alimentaire-Comprenant-Intermittent%2Fdp%2FB08DSSZFV3%2Fref%3Dsr_1_242_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535340%26sr%3D8-242-spons%26psc%3D1&qualifier=1618535340&id=2528079700349319&widgetName=sp_atf_next
233,Bowlfood Minceur - Mes petites recettes à index glycémiques bas,"['Broché 14,90€€']","3,7",17,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A05498852YZLWFQYRWK03&url=%2FBowlfood-Minceur-petites-recettes-glyc%25C3%25A9miques%2Fdp%2F2359344749%2Fref%3Dsr_1_243_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535340%26sr%3D8-243-spons%26psc%3D1&qualifier=1618535340&id=2528079700349319&widgetName=sp_atf_next
234,Les Bienfaits des aliments lactofermentés,"['Broché 14,90€€']","4,8",8,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg6_1?ie=UTF8&adId=A0549697G6N80QXFQFC7&url=%2FBienfaits-aliments-lactoferment%25C3%25A9s-Philippe-Chavanne%2Fdp%2F2359344730%2Fref%3Dsr_1_244_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535340%26sr%3D8-244-spons%26psc%3D1&qualifier=1618535340&id=2528079700349319&widgetName=sp_atf_next
235,Les Recettes de Papa: Livre de Cuisine personnalisable pour vos recettes de famille - 100 recettes,['Broché —€€'],None,None,https://www.amazon.fr//Recettes-Papa-Cuisine-personnalisable-recettes/dp/B08TLKW1J3/ref=sr_1_245?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535340&sr=8-245
236,On fait quoi pour le dîner Spécial recettes végétariennes Mémoniak 2019,['Broché —€€'],"4,2",11,https://www.amazon.fr//d%C3%AEner-Sp%C3%A9cial-recettes-v%C3%A9g%C3%A9tariennes-M%C3%A9moniak/dp/2377610587/ref=sr_1_246?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535340&sr=8-246
237,Vegan facile et bon au robot cuiseur,['Broché —€€'],None,None,https://www.amazon.fr//Vegan-facile-bon-robot-cuiseur/dp/2359344862/ref=sr_1_247?dchild=1&keywords=livre+robot+recettes+minceur&qid=1618535340&sr=8-247
238,Boissons remèdes,"['Broché 10,50€€']","4,7",14,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A08149252LI8N3YNOX2AY&url=%2FBoissons-rem%25C3%25A8des-Anne-Mcintyre%2Fdp%2F2761948297%2Fref%3Dsr_1_248_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535340%26sr%3D8-248-spons%26psc%3D1&qualifier=1618535340&id=2528079700349319&widgetName=sp_mtf
239,Mincir sainement avec le régime Okinawa: Les secrets pour vivre en forme jusqu’à 100 ans et plus - Inclus 21 recettes minceur,"['Format Kindle 4,99€€', 'Broché 8,99€€']","3,9",104,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A040933810YLKLVJPA4UE&url=%2FMincir-sainement-avec-r%25C3%25A9gime-Okinawa-ebook%2Fdp%2FB01B4MIVXU%2Fref%3Dsr_1_249_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535340%26sr%3D8-249-spons%26psc%3D1&qualifier=1618535340&id=2528079700349319&widgetName=sp_mtf
240,Agenda minceur 90 jours - mon suivi alimentaire détaillé: v2-1 Cahier régime | 90 jours pour maigrir | carnet regime à compléter sur 90 jours | 21cm x ... broché | planificateur fond gris anthracite,"['Broché 7,99€€']",None,None,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A08297751Q8OW6YQJ6ONW&url=%2FAgenda-minceur-jours-alimentaire-planificateur%2Fdp%2FB08C94RKBT%2Fref%3Dsr_1_250_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535340%26sr%3D8-250-spons%26psc%3D1&qualifier=1618535340&id=2528079700349319&widgetName=sp_mtf
241,"Le Régime Cétogène: Perdez du poids efficacement avec le régime cétogène - inclus un programme de 14 jours, idéal aussi bien pour les débutants que pour les connaisseurs","['Format Kindle 3,95€€', 'Broché 7,95€€']","3,7",392,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A09823072S7BINM3N0QL3&url=%2FR%25C3%25A9gime-C%25C3%25A9tog%25C3%25A8ne-efficacement-programme-connaisseurs%2Fdp%2FB087SN2SSW%2Fref%3Dsr_1_251_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535340%26sr%3D8-251-spons%26psc%3D1&qualifier=1618535340&id=2528079700349319&widgetName=sp_mtf
242,Cookeo : Ma cuisine au Robot cuiseur: Recettes Inratables au Quotidien Rapides et faciles,"['Broché 9,95€€']",None,None,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A00242342AHRMQK5ESKB0&url=%2FCookeo-cuisine-Recettes-Inratables-Quotidien%2Fdp%2FB091WJBHKR%2Fref%3Dsr_1_252_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535340%26sr%3D8-252-spons%26psc%3D1&qualifier=1618535340&id=2528079700349319&widgetName=sp_btf
243,Cuisine Avec Thermomix 150 Recettes Faciles et Rapides,"['Broché 11,95€€', 'Format Kindle 5,99€€']","4,3",13,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A028838222Y5EW4D6REUH&url=%2FCuisine-Thermomix-Recettes-Faciles-Rapides%2Fdp%2FB088S9NKK3%2Fref%3Dsr_1_253_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535340%26sr%3D8-253-spons%26psc%3D1&qualifier=1618535340&id=2528079700349319&widgetName=sp_btf
244,Régime Alimentaire À Faible Teneur En Glucides Pour Débutants: Le Guide Ultime Du Régime À Faible Teneur En Glucides - Ce Qu'il Faut Manger Et Éviter + 50 Recettes Éprouvées Pour Perdre Du Poids,"['Broché 19,95€€', 'Format Kindle 6,95€€']","4,0",2,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A104685733AO4M1KK0X8I&url=%2FR%25C3%25A9gime-Alimentaire-Faible-Glucides-D%25C3%25A9butants%2Fdp%2F1774351196%2Fref%3Dsr_1_254_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535340%26sr%3D8-254-spons%26psc%3D1&qualifier=1618535340&id=2528079700349319&widgetName=sp_btf
245,Carnet suivi perte de poids | Fitness Edition - 365 jours suivi simple et efficace : Suivre chaque jour l’évolution de vos objectifs minceur ou santé,"['Broché 6,93€€']","3,9",3,https://www.amazon.fr//gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg6_1?ie=UTF8&adId=A02591813IXEEY9ZU3PCD&url=%2FCarnet-suivi-perte-poids-Fitness%2Fdp%2FB08HGNS644%2Fref%3Dsr_1_255_sspa%3Fdchild%3D1%26keywords%3Dlivre%2Brobot%2Brecettes%2Bminceur%26qid%3D1618535340%26sr%3D8-255-spons%26psc%3D1&qualifier=1618535340&id=2528079700349319&widgetName=sp_btf
